Iteration,Segmentation,State,Control,Time
5,[18 15 15 15 15 15 15],"[[-1.66666667e+00 -1.66666667e+00 -1.66666667e+00 ...  1.66665304e+00
   1.66666668e+00  1.66666667e+00]
 [-2.00000000e+00 -2.00000000e+00 -2.00000001e+00 ...  1.99997519e+00
   2.00000001e+00  2.00000000e+00]
 [ 1.00000000e+00  9.99997188e-01  9.99881339e-01 ...  9.99946072e-01
   9.99994886e-01  1.00000000e+00]
 ...
 [-2.39364084e-12 -2.80228457e-01 -2.90792291e+00 ... -3.54422131e-02
  -2.88740862e-03  0.00000000e+00]
 [-1.47348800e-12  2.40510484e-01  1.76030782e+00 ...  2.55258007e-02
   1.30586466e-03  0.00000000e+00]
 [ 7.92249079e-13  1.45139736e-02  4.65269303e-02 ...  7.47368140e-03
   2.21350456e-03  0.00000000e+00]]","[[ 3.14017600e-01  1.31906762e-01  5.41435960e-04  1.18906944e-01
   2.90624477e-01  4.99656124e-01  5.99716930e-01  5.93204559e-01
   5.99711308e-01  5.90780923e-01  5.99485313e-01  5.98936654e-01
   5.56670420e-01  5.89659541e-01  5.94861381e-01  5.50160353e-01
   5.40618414e-01  5.32458932e-01  5.32458932e-01  4.98863208e-01
   3.62859005e-01  3.23352277e-01  4.23388305e-01  3.68914124e-01
   3.97257525e-01  4.26578092e-01  3.62678706e-01  4.32008144e-01
   3.64033294e-01  3.76057029e-01  3.69230701e-01  3.00751122e-01
   3.61694378e-01  3.61694378e-01  4.53247766e-01  5.42151188e-01
   5.22838514e-01  5.32561800e-01  5.44225604e-01  5.25881706e-01
   5.34706156e-01  5.30690146e-01  5.16599281e-01  5.21967471e-01
   5.07985212e-01  4.79080055e-01  4.50763053e-01  4.34372056e-01
   4.34372056e-01  4.35884905e-01  5.12488418e-01  5.12754238e-01
   4.93944341e-01  5.36429007e-01  4.82530232e-01  5.12594658e-01
   4.89937546e-01  4.71058935e-01  5.17366264e-01  3.99580862e-01
   4.81621254e-01  5.46800109e-01  4.40056555e-01  4.40056555e-01
   3.01497182e-01  1.51273701e-01  1.82452273e-01  3.14937119e-01
   3.46326005e-01  2.96950922e-01  3.26702723e-01  3.42119792e-01
   3.20604691e-01  3.01354742e-01  3.39518557e-01  3.06881203e-01
   3.13607344e-01  3.98070520e-01  3.98070520e-01  4.69888027e-01
   3.73666958e-01  2.59340651e-01  3.51461659e-01  3.02592084e-01
   2.99791510e-01  3.34641629e-01  2.87950542e-01  3.33410842e-01
   3.13407806e-01  2.98994774e-01  3.36436487e-01  3.22681204e-01
   3.19597775e-01  3.19597775e-01  3.20963720e-01  3.15729521e-01
   3.14550324e-01  3.19711456e-01  3.12104537e-01  3.14331161e-01
   3.16909040e-01  3.09402275e-01  3.16904369e-01  3.17067561e-01
   3.11999316e-01  3.14161137e-01  3.13674496e-01  3.14017600e-01]
 [ 7.80397882e-15 -2.08596825e-03 -4.22636517e-03 -2.42132882e-03
   4.12055500e-04  9.75516326e-04  3.38507791e-04  4.05725249e-04
   4.80061006e-04  2.07944356e-04  4.43425306e-04  3.54549938e-04
   1.03082312e-04  2.50539271e-04 -2.43800337e-05  4.47812258e-04
   2.35123659e-04 -7.50991311e-04 -7.50991311e-04 -1.74028567e-03
   8.76845750e-04  1.93940368e-03 -1.10298188e-03  2.91088892e-04
   4.91840894e-05 -4.23818001e-04  5.63784579e-04 -4.90223073e-04
   5.21919096e-04  6.90110209e-05 -5.44375743e-04  6.22269059e-04
   5.57152653e-04  5.57152653e-04  2.06492291e-04  6.34118130e-05
   2.55089786e-04  1.21059503e-04  7.91627025e-05  6.44183315e-05
  -1.76035612e-05 -5.40265381e-05 -9.95430810e-05 -1.20232181e-04
  -1.90045070e-04 -5.30384880e-05  1.48936025e-05 -1.03460580e-04
  -1.03460580e-04 -1.22813063e-04  4.31192942e-04  3.23562233e-04
  -2.43157766e-05  4.24612859e-04  5.04897165e-05 -1.24245652e-04
   1.45336716e-04 -1.62975000e-04 -4.11893762e-05  8.55217826e-04
   8.35408317e-04  1.82379794e-04  6.10960187e-05  6.10960187e-05
   3.93402014e-05 -1.20109161e-05 -5.06686288e-05 -3.59993399e-05
   1.06539816e-07  1.19211706e-05  8.81037018e-06 -5.94983837e-06
  -1.64218476e-05 -2.99299139e-06  2.15749126e-06 -5.38822110e-06
  -3.05613307e-06  1.35510358e-06  1.35510358e-06  3.25392104e-06
  -3.78124795e-05 -6.90153540e-05  1.17756096e-04  1.32659213e-04
  -5.04905164e-05 -7.60533572e-06  3.10971954e-05  4.35298512e-05
   3.71305770e-05  6.38935833e-05  7.78923441e-05  7.33295820e-06
  -4.40088883e-06 -4.40088883e-06 -8.70769570e-07  3.64104466e-06
   1.35756722e-06 -1.63112283e-06  6.27857354e-07  6.14925576e-07
  -6.20498818e-07  1.70250762e-06  1.86517689e-07 -2.91484619e-06
  -4.73360631e-08  2.31177373e-06  9.44579912e-07  1.65407800e-17]
 [ 6.71678154e-15  1.67237312e-03  1.78536315e-03  3.98643226e-04
   8.13142685e-05 -4.19584191e-04 -1.55312466e-04  1.60297998e-06
  -3.50134625e-04 -2.24116713e-04  4.17845134e-05 -1.93618012e-04
   7.90222572e-05  3.73564625e-05 -4.56808700e-04 -6.25869388e-04
   1.40828118e-03  3.56296438e-03  3.56296438e-03  4.90772889e-03
  -2.69708836e-03 -3.55405891e-03  2.13355180e-03 -1.48252019e-03
   3.04863963e-04  1.21835491e-04 -3.00528463e-04  7.35643251e-04
  -5.03610096e-04  3.67190388e-04 -1.33052528e-04 -7.64040569e-04
  -5.07676273e-04 -5.07676273e-04 -2.09880179e-04 -2.46653790e-04
  -3.65551579e-04 -1.79597628e-04 -2.35644831e-04 -7.86309364e-05
  -9.16159402e-05 -1.82379339e-05  5.47284072e-05 -6.72917130e-05
   2.44858362e-04 -1.47349635e-04 -2.51809907e-04  2.73365969e-04
   2.73365969e-04  6.89962048e-04 -9.66563910e-05 -4.65422428e-04
   3.37690640e-04 -6.40473529e-04 -8.57228781e-06  3.99205447e-04
  -4.08743260e-04  5.95673496e-04 -2.97367765e-04 -4.67537002e-04
   5.93936476e-04  1.36002744e-04 -1.91119853e-05 -1.91119853e-05
  -2.29996424e-05 -2.28770246e-05  1.90085996e-06  3.45178439e-05
   2.71268218e-05 -4.06871658e-06 -2.17441416e-05 -1.99049382e-05
   1.88320564e-06  1.47317251e-05  7.08824491e-06  3.90226608e-06
   5.06957379e-06  3.55423730e-06  3.55423730e-06 -1.96227395e-05
  -6.54025058e-05  5.98456221e-05 -8.12322281e-05 -3.29046514e-05
   1.44582698e-04 -1.37336355e-04  3.95703815e-05  8.45458163e-05
  -2.26487865e-05  7.18980209e-05  6.88064528e-06  1.00865765e-06
   7.81200820e-06  7.81200820e-06  6.25120749e-06  2.57267501e-06
  -1.39032078e-07 -1.45393620e-06 -1.43263065e-06  7.75883292e-07
  -4.38173900e-07 -2.36762377e-06  1.73510221e-06  2.72386543e-06
  -1.49835300e-06 -2.15610012e-06 -4.78108592e-07  7.55854086e-17]
 [ 6.75132693e-16  1.34200291e-04 -1.18857761e-05  1.33007835e-04
  -8.04028143e-05 -9.34642342e-05  1.32472572e-04 -1.54050537e-04
   8.87319328e-05  6.46129187e-06  1.52841662e-05 -2.58322624e-05
   8.79002390e-05 -1.03095321e-04  2.29825339e-04 -1.13062809e-04
  -2.53439222e-04  8.48644365e-04  8.48644365e-04  1.80992127e-03
  -1.32407943e-03 -1.74436361e-04  5.62726099e-04 -1.00033731e-03
   9.99276400e-04 -8.51455268e-04  6.21758136e-04 -3.74642657e-04
   3.83744792e-05  4.12687886e-04 -9.12609375e-04  9.19993787e-04
   6.63925732e-04  6.63925732e-04 -8.30771864e-05 -1.01867800e-04
   9.76772653e-05 -9.82267774e-05  5.46531501e-05 -6.57738182e-05
   4.00881624e-05 -5.45187632e-05  4.38205892e-05 -6.34873837e-05
   6.04361384e-05 -2.54941242e-05 -1.93317943e-04  1.95371953e-04
   1.95371953e-04  4.33245335e-04 -3.15322481e-04  1.30464706e-04
   1.34896000e-04 -2.73541738e-04  2.24494826e-04 -3.84047227e-04
   2.80782946e-04 -2.23451276e-04  8.67917044e-05  4.82528098e-04
  -5.11586303e-04 -1.79601978e-04 -2.42934981e-05 -2.42934981e-05
  -7.94299469e-06  8.82363666e-06  2.95653689e-07 -6.73724429e-06
   3.38676521e-06  8.21412302e-07 -4.96611768e-06  2.75120795e-06
  -3.98949832e-07 -1.80799325e-06  6.03378110e-06 -7.61544525e-07
  -1.45003483e-05 -1.80698725e-05 -1.80698725e-05 -4.38779900e-06
   3.75366185e-05 -4.70815623e-05  2.66056591e-05  5.33562958e-05
  -9.18125721e-05  4.60602691e-05  1.91769981e-07 -3.70802193e-05
   5.96710264e-05 -3.42607945e-05 -4.64696102e-05  6.56841740e-06
   1.29733037e-05  1.29733037e-05  1.12586925e-05  3.55921446e-06
  -3.79327808e-06 -1.39976741e-06  3.86838655e-07 -1.04283545e-06
   1.64767467e-06 -1.70505383e-06 -5.67301259e-06  2.06784567e-06
   5.94397189e-06  8.52754235e-07 -9.52077468e-07 -5.14993914e-16]]","[0.00000000e+00 1.60218738e-03 6.35418895e-03 1.40941810e-02
 2.45585874e-02 3.73910552e-02 5.21545904e-02 6.83464382e-02
 8.54152048e-02 1.02779634e-01 1.19848400e-01 1.36040248e-01
 1.50803783e-01 1.63636251e-01 1.74100658e-01 1.81840650e-01
 1.86592651e-01 1.88194839e-01 1.88194839e-01 1.88255518e-01
 1.88434513e-01 1.88722847e-01 1.89106064e-01 1.89564946e-01
 1.90076484e-01 1.90615026e-01 1.91153568e-01 1.91665106e-01
 1.92123988e-01 1.92507205e-01 1.92795540e-01 1.92974534e-01
 1.93035214e-01 1.93035214e-01 1.93210522e-01 1.93727657e-01
 1.94560688e-01 1.95667842e-01 1.96993602e-01 1.98471490e-01
 2.00027397e-01 2.01583304e-01 2.03061192e-01 2.04386952e-01
 2.05494106e-01 2.06327137e-01 2.06844272e-01 2.07019581e-01
 2.07019581e-01 2.07231582e-01 2.07856957e-01 2.08864346e-01
 2.10203234e-01 2.11806483e-01 2.13593701e-01 2.15475269e-01
 2.17356837e-01 2.19144055e-01 2.20747304e-01 2.22086192e-01
 2.23093581e-01 2.23718956e-01 2.23930957e-01 2.23930957e-01
 2.48178937e-01 3.19706982e-01 4.34928377e-01 5.88065441e-01
 7.71439241e-01 9.75854649e-01 1.19106142e+00 1.40626820e+00
 1.61068361e+00 1.79405741e+00 1.94719447e+00 2.06241587e+00
 2.13394391e+00 2.15819189e+00 2.15819189e+00 2.15868941e+00
 2.16015703e+00 2.16252115e+00 2.16566323e+00 2.16942570e+00
 2.17361991e+00 2.17803554e+00 2.18245117e+00 2.18664538e+00
 2.19040785e+00 2.19354993e+00 2.19591405e+00 2.19738167e+00
 2.19787919e+00 2.19787919e+00 2.23623790e+00 2.34939056e+00
 2.53166323e+00 2.77391599e+00 3.06400128e+00 3.38737301e+00
 3.72781597e+00 4.06825894e+00 4.39163067e+00 4.68171596e+00
 4.92396872e+00 5.10624139e+00 5.21939405e+00 5.25775276e+00]"
